iddesa,nonsawah,persiapan,vegetatif1,vegetatif2,generatif,real_nonsawah,real_persiapan,real_vegetatif1,real_vegetatif2,real_generatif
5105010013,0,0,0,0,0,0,0,0,0,0
5105010010,0,0,0,0,0,0,0,0,0,0
5105010011,0,0,0,0,0,0,0,0,0,0
5105010003,0,0,0,0,0,0,0,0,0,0
5105010004,0,0,0,0,0,0,0,0,0,0
5105010001,0,0,0,0,0,0,0,0,0,0
5105010002,0,0,0,0,0,0,0,0,0,0
5105010016,0,0,0,0,0,0,0,0,0,0
5105020008,0.079482153,0.081340306,0.447126496,0.25342062,0.138630425,17.78865534,18.20452273,100.0700008,56.71728665,31.02644751
5105020009,0.146531022,0.132244788,0.32440176,0.186671372,0.210151058,36.86745819,33.273017,81.62004292,46.96683951,52.87436897
5105020006,0.171202101,0.151607205,0.311412304,0.173512005,0.192266385,41.81210535,37.02651067,76.05516514,42.3762453,46.95656361
5105020007,0.124129492,0.08905677,0.376182882,0.181816113,0.228814744,28.66343408,20.56459605,86.86648995,41.98417393,52.83689032
5105020004,0.169421645,0.121551407,0.379516803,0.18181919,0.147690954,36.29010341,26.03630214,81.29247005,38.94565667,31.6353911
5105020005,0.352449805,0.087870029,0.209178486,0.115768117,0.234733563,56.29307076,14.03454817,33.40986194,18.4904139,37.49150331
5105020013,0.082170184,0.112762983,0.456019849,0.247676149,0.101370836,5.223861874,7.168759042,28.99086492,15.74568693,6.444518174
5105020011,0.130316383,0.155581755,0.338528552,0.221590281,0.153983028,22.90891901,27.35043541,59.51149821,38.95437931,27.06938797
5105020012,0.231039833,0.135782473,0.231307802,0.106864449,0.295005443,21.46530231,12.61519196,21.4901986,9.928494513,27.40817867
5105020010,0.0861956,0.073800649,0.41290577,0.25463368,0.172464301,9.235428003,7.907370872,44.24079066,27.28272677,18.47868827
5105020002,0.118178698,0.229165778,0.305156075,0.204134681,0.143364768,43.09412524,83.56581069,111.2758418,74.43816553,52.27828181
5105020003,0.060594492,0.183374872,0.21867729,0.318305362,0.219047985,9.478209264,28.68355417,34.20556933,49.78942318,34.26355355
5105020001,0.111528023,0.194285502,0.43108563,0.226588396,0.036512449,17.24139886,30.03508678,66.64261685,35.02887266,5.644551832
5105030009,0.144984056,0.178325712,0.422734371,0.133942301,0.120013561,0.928943625,1.142570689,2.708548851,0.858196752,0.768952362
5105030007,0.133635897,0.177310259,0.147040702,0.346219749,0.195793392,9.734665753,12.9161112,10.71113466,25.22027098,14.26250932
5105030008,0.232804553,0.250929661,0.234354243,0.098727458,0.183184085,8.868356586,9.558806638,8.927389784,3.760881357,6.978135781
5105030005,0.096383342,0.135601584,0.200825548,0.37654793,0.190641596,11.36936812,15.99554748,23.6893588,44.41755101,22.48806102
5105030006,0.19101582,0.445264867,0.167911029,0.115957151,0.079851132,35.20586687,82.06616406,30.94745407,21.37190537,14.71725397
5105030003,0.084052667,0.338532659,0.240582525,0.197650356,0.139181793,27.58285098,111.0933915,78.94992675,64.86124097,45.67410863
5105030004,0.096494467,0.370737257,0.233735498,0.10313951,0.195893268,0.373750051,1.435969049,0.905322932,0.399488157,0.758749397
5105030012,0.106147963,0.104884788,0.402503717,0.204919518,0.181544013,10.25966156,10.13757024,38.90373217,19.80636131,17.54701726
5105030013,0.048504294,0.099859297,0.531903276,0.286500383,0.033232749,1.762393711,3.628367366,19.32659793,10.40993345,1.207505209
5105030010,0.131350681,0.125390715,0.37012341,0.287929836,0.085205358,3.83193676,3.658064713,10.79773238,8.39987213,2.485724043
5105030011,0.130929234,0.405696123,0.339072536,0.087507683,0.036794423,2.399571666,7.435290736,6.214264186,1.603774428,0.674340273
5105030001,0.051997309,0.190366606,0.198725686,0.357665593,0.201244807,5.108813563,18.70380465,19.52509675,35.141181,19.77260414
5105030002,0.073554399,0.125329934,0.327070871,0.317977467,0.15606733,8.364856462,14.2529465,37.19561227,36.16147943,17.74850777
5105030018,0.043085884,0.049321807,0.213528811,0.558967135,0.135096363,3.774794187,4.321129225,18.70745689,48.97162845,11.8359175
5105030016,0.097650805,0.075601317,0.537722097,0.211272248,0.077753533,29.44117191,22.79337449,162.1202062,63.69740165,23.44225559
5105030017,0.060636816,0.048274112,0.736038627,0.143036725,0.012013719,4.01694736,3.197967518,48.75962519,9.475612906,0.795861002
5105030014,0.128773952,0.101770424,0.265287728,0.355567318,0.148600578,20.90452067,16.52090267,43.06548574,57.72102366,24.12307614
5105030015,0.140995531,0.111224739,0.218297461,0.228186948,0.301295321,19.63945083,15.49263851,30.40693723,31.78445668,41.96781708
5105040008,0.185520608,0.134756605,0.539503956,0.088712329,0.051506501,3.732927042,2.711486236,10.85555359,1.78501276,1.036380875
5105040009,0.180488667,0.192673952,0.422617568,0.141947138,0.062272675,12.24597783,13.0727374,28.67418468,9.630973114,4.225139517
5105040006,0.103273492,0.117117141,0.276977255,0.357963423,0.144668689,2.115579234,2.399169291,5.673937391,7.332956105,2.963568556
5105040007,0.201761568,0.176533701,0.464966728,0.117545781,0.039192222,1.013259078,0.886563167,2.335091679,0.590322184,0.196825765
5105040004,0.08880591,0.068664907,0.143288346,0.363738689,0.335502148,14.37716318,11.11645135,23.19755442,58.88719011,54.31585734
5105040005,0.152775602,0.124947025,0.596807225,0.087211721,0.038258427,63.10450689,51.60981393,246.5133509,36.02311195,15.80277968
5105040002,0.222037639,0.401141029,0.014126652,0.014126652,0.348568028,0.617715877,1.115987289,0.039300803,0.039300803,0.969727505
5105040003,0.076696296,0.144486082,0.078104333,0.497151764,0.203561525,10.32708351,19.45491389,10.51667437,66.94101347,27.40936623
5105040011,0.125945872,0.117906701,0.171433898,0.408600999,0.17611253,8.81111731,8.248700449,11.9934394,28.58554442,12.32075437
5105040012,0.680383122,0.113291789,0.206325089,0,0,0.331409101,0.055183512,0.100499278,0,0
5105040010,0.836061067,0,0.163938933,0,0,0.03930436,0,0.007706991,0,0
5105040001,0.083891663,0.20222183,0.32545219,0.203093289,0.185341028,12.63220937,30.45008782,49.00582568,30.58130998,27.90821633
5102010018,0.260899349,0.308757625,0.382019844,0.027091328,0.021231855,38.13426539,45.12945418,55.83780169,3.95979478,3.10334694
5102010015,0.186291398,0.19056659,0.482205464,0.119354609,0.021581939,9.593206568,9.813360555,24.83150953,6.14624954,1.111377117
5102010014,0.272163224,0.140838956,0.359820936,0.077547337,0.149629546,53.53975767,27.70574024,70.78372094,15.25505746,29.43501891
5102010006,0.188932897,0.195812468,0.319274118,0.067129226,0.22885129,29.60746175,30.68555153,50.03308779,10.51974552,35.86302823
5102010004,0.143150468,0.281804833,0.380223216,0.124557542,0.070263941,8.616456813,16.9622859,22.88624659,7.497318655,4.229299541
5102010005,0.198008,0.139962582,0.465057293,0.134343173,0.062628952,71.96187685,50.86648063,169.0153717,48.82422386,22.76118597
5102010002,0.180191276,0.135683619,0.505792913,0.144218069,0.034114123,101.8428749,76.68745191,285.8706895,81.51106436,19.28106839
5102010026,0.318379665,0.261203482,0.21190541,0.093415384,0.11509606,39.74591534,32.60814876,26.45387073,11.66179985,14.36837447
5102010024,0.115950374,0.325195836,0.469228206,0.036792203,0.052833381,25.10989684,70.42352341,101.6147807,7.967619153,11.44145286
5102010025,0.157950702,0.239635419,0.482035973,0.078601455,0.041776451,9.472900635,14.37184189,28.90951941,4.714026395,2.505491659
5102011007,0.147410654,0.085319922,0.106702086,0.237323542,0.423243796,39.1926437,22.68433921,28.36929845,63.09813268,112.5294732
5102011008,0.174513786,0.123665595,0.18413086,0.202886707,0.314803052,28.82802153,20.42838285,30.41667081,33.51495885,52.00247717
5102011005,0.177315076,0.208565464,0.0608856,0.180799169,0.372434691,22.70547361,26.70713474,7.79649655,23.15161711,47.69084634
5102011006,0.234752675,0.164124889,0.273192475,0.155892521,0.17203744,86.91980517,60.76907707,101.1525717,57.72095057,63.69878773
5102011003,0.362172245,0.316596637,0.13307357,0.031971648,0.1561859,148.158122,129.5139642,54.43799322,13.0790234,63.89282959
5102011004,0.255183918,0.243505694,0.095389864,0.065517738,0.340402786,112.64941,107.4941278,42.10928336,28.92241266,150.2687679
5102011001,0.164601609,0.364800394,0.302189714,0.089227927,0.079180356,70.46955966,156.1790516,129.3740458,38.20043323,33.89884765
5102011002,0.170860755,0.427994981,0.191359157,0.072239385,0.137545722,48.67598272,121.9301432,54.51570794,20.58005097,39.18496784
5102011009,0.296840124,0.234008703,0.053817747,0.102548928,0.312784497,49.11683928,38.72039836,8.904987602,16.96832338,51.75508504
5102011010,0.147731073,0.160743494,0.136035641,0.168320252,0.38716954,16.71299372,18.18510453,15.38987544,19.04227229,43.80095504
5102012011,0.248117518,0.065855569,0.515711594,0.152612306,0.017703012,39.67886465,10.53159897,82.47241347,24.40570535,2.831059417
5102012010,0.030530446,0.016123405,0.832915496,0.119837366,0.000593286,2.022945028,1.068335598,55.18891715,7.94041471,0.039311115
5102012001,0.194741433,0.090567659,0.530469178,0.133126063,0.051095667,24.59569002,11.43862413,66.99784046,16.81371713,6.453342627
5102012008,0.351313611,0.23110554,0.187044101,0.045250034,0.185286714,36.71432749,24.15188083,19.54720273,4.728893292,19.36354549
5102012009,0.428567023,0.164499444,0.343216848,0.032191741,0.031524944,2.672278943,1.025716812,2.140088031,0.20072779,0.196570056
5102012006,0.293086839,0.277692383,0.367455975,0.018396406,0.043368397,6.968290085,6.602278993,8.736454474,0.437383998,1.031105911
5102012007,0.333787761,0.196840116,0.44934644,0.017567613,0.00245807,7.997190284,4.71607423,10.76585004,0.420900827,0.058892674
5102012004,0.209002927,0.178217501,0.36748715,0.133175466,0.112116956,38.91626416,33.18402974,68.42596534,24.79722026,20.87613389
5102012005,0.171071628,0.206979018,0.448279234,0.134263447,0.039406674,2.909149552,3.519770778,7.623188887,2.283209974,0.670128117
5102012002,0.153024335,0.155571653,0.40819308,0.16976365,0.113447281,41.77609028,42.47151548,111.4379025,46.34597207,30.97143878
5102012003,0.221636448,0.386722813,0.180226246,0.044144144,0.167270349,37.09862431,64.73161088,30.16717622,7.389069045,27.99855287
5102020009,0.164037886,0.365407434,0.118906329,0.111264048,0.240384302,35.06154328,78.10237522,25.41510076,23.78163565,51.379866
5102020007,0.222229506,0.190531671,0.071915349,0.131412624,0.383910849,44.31190884,37.99145408,14.33970884,26.20329018,76.55069256
5102020008,0.184471971,0.138732854,0.176638031,0.255956984,0.24420016,19.65722508,14.78329151,18.82244501,27.27462603,26.02182581
5102020014,0.254850284,0.176594882,0.085412995,0.143137395,0.340004443,29.02442198,20.11206068,9.727526186,16.30165009,38.72246983
5102020015,0.35213831,0.130380258,0.051275598,0.135686062,0.330519772,139.3388299,51.59061684,20.28941922,53.69008898,130.7845159
5102020012,0.341243288,0.227734494,0.089884156,0.110519094,0.230618968,39.17039126,26.14102474,10.31755838,12.68618692,26.47212566
5102020013,0.391277284,0.11387985,0.071336663,0.133219021,0.290287183,98.02924286,28.53105947,17.87243811,33.37622775,72.72753611
5102020010,0.252656186,0.152660238,0.08100859,0.110597614,0.403077371,45.2090981,27.31629805,14.49529246,19.78981175,72.1247505
5102020011,0.195530337,0.250059761,0.103646965,0.139666326,0.311096611,56.3333976,72.04363374,29.86127767,40.2386598,89.62869598
5102020005,0.117008726,0.162926943,0.045924851,0.107400638,0.566738842,8.210505341,11.43258778,3.222547951,7.536305547,39.76807917
5102020006,0.197492841,0.314291011,0.018996375,0.110623018,0.358596756,20.70073092,32.94323794,1.991154958,11.59524222,37.58726098
5102020003,0.378694021,0.28021902,0.029836197,0.065812263,0.2454385,25.99971528,19.23878997,2.048441675,4.518423853,16.85088955
5102020004,0.177449397,0.138660985,0.049805612,0.123723174,0.510360832,36.89827287,28.83273175,10.35642332,25.7266099,106.1228357
5102020001,0.22253322,0.399059072,0.131021726,0.050790287,0.196595694,61.02138703,109.4269794,35.92779288,13.92733074,53.90899361
5102020002,0.228755387,0.294609523,0.038423726,0.091133505,0.34707786,61.6994957,79.46155589,10.36357888,24.58036655,93.61322221
5102030008,0.292163518,0.17121577,0.142137789,0.176528213,0.21795471,68.80479582,40.32148227,33.47358901,41.57256781,51.32854843
5102030009,0.324251802,0.422246948,0.061262252,0.057551474,0.134687525,42.41922446,55.23913192,8.014441887,7.528990974,17.62007275
5102030006,0.212386798,0.25796946,0.196540778,0.14752614,0.185576824,10.2569013,12.45824751,9.491641581,7.124553278,8.962153907
5102030007,0.227881122,0.231820665,0.081208453,0.111219052,0.347870707,29.25736572,29.76315858,10.42624943,14.27927185,44.66267505
5102030011,0.327116548,0.230036901,0.11737938,0.091118466,0.234348705,78.53981508,55.23124947,28.18247749,21.87730189,56.26650202
5102030012,0.266042758,0.163668206,0.107985033,0.093421566,0.368882437,36.00360631,22.14924277,14.61363066,12.64275451,49.92091551
5102030010,0.229030485,0.155525952,0.100798659,0.17451051,0.340134393,46.56891123,31.62318872,20.49545417,35.48333077,69.15973809
5102030004,0.180570911,0.094994456,0.080031017,0.189298258,0.455105359,17.9311982,9.433216028,7.947304537,18.79784822,45.19323937
5102030005,0.190277034,0.226672361,0.132468027,0.221181391,0.229401187,6.807540971,8.10965648,4.739308244,7.913206067,8.207285658
5102030002,0.309672337,0.225407895,0.132387611,0.106430272,0.226101884,98.69310174,71.83788047,42.19215719,33.91950913,72.05905586
5102030003,0.17691471,0.090745872,0.298430308,0.257147035,0.176762076,43.38124297,22.25178861,73.17807377,63.05500538,43.3438155
5102030001,0.194474748,0.098949908,0.36192492,0.18543159,0.159218834,113.1172819,57.55474563,210.5155735,107.8572801,92.61049018
5102040009,0.153273839,0.103353054,0.219859126,0.117984332,0.405529649,7.817154961,5.271133309,11.21308677,6.01734655,20.6825126
5102040007,0.116064234,0.069486081,0.517953072,0.157400045,0.139096569,27.04743844,16.192934,120.7030219,36.68027491,32.41485974
5102040008,0.099641276,0.060378085,0.491846477,0.236877618,0.111256545,22.30679225,13.51690222,110.110163,53.0300294,24.90711404
5102040005,0.400450288,0.330829578,0.065254458,0.058133605,0.145332072,62.64544077,51.75415112,10.20824405,9.094275662,22.73538557
5102040006,0.37666144,0.254242394,0.182155051,0.119756523,0.067184591,120.8682939,81.58478987,58.45241363,38.42911725,21.55911389
5102040014,0.135884453,0.134602656,0.237627295,0.198735691,0.293149906,35.03462647,34.70414508,61.26663751,51.23934761,75.58184359
5102040015,0.160061852,0.21406273,0.131168231,0.1843323,0.310374888,49.43309995,66.11059545,40.50966663,56.92872413,95.85540037
5102040012,0.263184985,0.174422551,0.249674966,0.170976331,0.141741167,67.44273142,44.69682504,63.98070807,43.8137107,36.32202432
5102040013,0.201483323,0.194355535,0.106949895,0.137040329,0.360170919,40.40830709,38.97879981,21.44924015,27.48400013,72.2337554
5102040010,0.241424812,0.150271835,0.168095492,0.155857042,0.284350818,53.86393974,33.52693126,37.50354144,34.77303855,63.4410987
5102040011,0.246288952,0.059040919,0.203554115,0.239171475,0.25194454,29.27534654,7.017949187,24.19563359,28.4293215,29.94760287
5102040003,0.160985557,0.120082249,0.255064794,0.21698109,0.24688631,97.87272748,73.00516544,155.0691096,131.9157534,150.0969211
5102040004,0.069333318,0.043476825,0.427582411,0.34602035,0.113587095,14.28771217,8.959391931,88.1131124,71.30538867,23.4072128
5102040001,0.148975043,0.045858087,0.322512165,0.281332227,0.201322478,34.09757205,10.49604955,73.8169398,64.39163034,46.07891064
5102040002,0.177878717,0.117829209,0.178441555,0.209372182,0.316478338,61.93372132,41.02571413,62.12968979,72.89909977,110.1912668
5102050008,0.402853214,0.220761926,0.076540715,0.071479159,0.228364986,54.77084961,30.01420329,10.40627174,9.718116047,31.04789502
5102050009,0.194010617,0.087541125,0.331827686,0.277192283,0.10942829,21.78274183,9.828770003,37.25629523,31.12204907,12.28617401
5102050006,0.275574302,0.184644723,0.073329168,0.151013914,0.315437893,34.96081211,23.42500534,9.302925714,19.15842312,40.01811803
5102050007,0.172044882,0.160401909,0.212139424,0.158142232,0.297271552,25.30187346,23.5895934,31.19839892,23.25727274,43.71840129
5102050004,0.211831993,0.311848363,0.182759607,0.15649587,0.137064167,22.31055053,32.84446587,19.24859125,16.48244424,14.43586015
5102050005,0.54206832,0.149423546,0.119994332,0.068417442,0.12009636,65.72817617,18.1182644,14.54984238,8.295916794,14.56221366
5102050013,0.147758376,0.194309436,0.180621988,0.131303504,0.346006695,8.284508146,10.89453031,10.12710324,7.361917346,19.39988351
5102050014,0.321007176,0.140654156,0.060644501,0.107518816,0.370175351,15.27273688,6.691980984,2.885317158,5.115482467,17.61203851
5102050011,0.331604805,0.176308383,0.10052997,0.136444221,0.255112621,50.32502834,26.75692337,15.25663536,20.70705603,38.71641684
5102050012,0.198992598,0.162019761,0.05346235,0.184542133,0.400983158,31.4277624,25.58848222,8.443540403,29.14553796,63.32900589
5102050010,0.348108733,0.195045658,0.082032715,0.062740342,0.312072551,44.01387577,24.66101697,10.37198259,7.932709994,39.45756361
5102050002,0.291379269,0.273820578,0.058374255,0.058455499,0.317970399,54.15133988,50.88814741,10.84855536,10.86365403,59.09316462
5102050003,0.068236741,0.10445886,0.313374452,0.367611205,0.146318742,6.574017596,10.06370435,30.19090812,35.41614843,14.09654066
5102050001,0.323012224,0.303818103,0.117820167,0.063444898,0.191904608,50.37222659,47.37899424,18.37349705,9.89393135,29.92661468
5102050015,0.403792178,0.270924396,0.05244356,0.06656549,0.206274376,25.95395677,17.41380947,3.370837686,4.278532211,13.25839513
5102050016,0.297094344,0.125865013,0.174983379,0.073666043,0.32839122,55.19807685,23.38485001,32.51070309,13.68664199,61.01282009
5102060009,0.260741918,0.180048415,0.142676786,0.123258929,0.293273952,49.67350605,34.30072189,27.18111559,23.48185214,55.87112941
5102060007,0.181659865,0.14656768,0.130779397,0.154408569,0.38658449,52.84686633,42.63816122,38.04517494,44.91916259,112.4617092
5102060008,0.202099937,0.119946988,0.130781689,0.15537878,0.391792605,60.78992682,36.07902482,39.3380098,46.73660373,117.8478534
5102060005,0.202173883,0.145844387,0.177374058,0.1762789,0.298328772,49.50507206,35.71201581,43.43249183,43.16432721,73.04992697
5102060006,0.283718306,0.128348284,0.14664873,0.11297519,0.328309491,61.66799831,27.89732479,31.87504454,24.55588397,71.36017904
5102060003,0.244155842,0.168693904,0.152533313,0.122276842,0.312340099,24.64422691,17.02736585,15.39617299,12.34219186,31.52650459
5102060004,0.237966111,0.143848309,0.091414281,0.155289394,0.371481905,45.93517227,27.76738595,17.64591904,29.97588629,71.70804799
5102060012,0.216275859,0.165777852,0.109400623,0.22624139,0.282304276,12.0015956,9.19935653,6.070867259,12.55460352,15.66564925
5102060010,0.220252733,0.09661562,0.079797653,0.107509947,0.495824048,36.45348101,15.99061058,13.20711075,17.79370339,82.06260278
5102060011,0.19473555,0.151105319,0.172329397,0.112732839,0.369096895,71.87240259,55.76949007,63.60280792,41.6070922,136.225156
5102060001,0.285084083,0.175641387,0.145095912,0.109089431,0.285089187,56.67599338,34.91829506,28.8457177,21.68746776,56.67700814
5102060002,0.295187303,0.164676718,0.126438452,0.126341818,0.287355709,41.6488785,23.2347412,17.83958755,17.82595306,40.54389488
5102070008,0.295064536,0.17536088,0.128764121,0.160410313,0.24040015,87.01805542,51.7160179,37.97407701,47.3069171,70.89687524
5102070009,0.16839243,0.115952169,0.105787844,0.241121117,0.36874644,48.37469538,33.30999405,30.39005199,69.26772513,105.9311081
5102070006,0.276187369,0.170835592,0.0269765,0.076561419,0.449439119,40.42833083,25.00692869,3.94882243,11.20706713,65.78893679
5102070007,0.219279816,0.132570978,0.123950956,0.156533965,0.367664285,54.18973174,32.76172823,30.63149707,38.68360387,90.85938389
5102070004,0.184501354,0.18854796,0.099412349,0.228696781,0.298841556,32.52848328,33.24191957,17.52687909,40.32035138,52.68721539
5102070005,0.385713192,0.153053632,0.086514179,0.081758917,0.29296008,86.95791645,34.50549596,19.50436987,18.43230979,66.04699741
5102070002,0.225899346,0.158064732,0.17286027,0.259393417,0.183782235,44.29054952,30.99067791,33.89153835,50.8575045,36.03293395
5102070003,0.336701149,0.184851173,0.100376161,0.138976065,0.239095453,80.1876432,44.02355007,23.90525789,33.09808455,56.94219034
5102070011,0.207284199,0.0913776,0.117228867,0.178813156,0.405296178,50.92729131,22.4504022,28.8017548,43.9322908,99.57650741
5102070012,0.191778609,0.119934051,0.097510423,0.199644465,0.391132453,15.45629195,9.666019126,7.8587991,16.09023632,31.5231058
5102070010,0.358812984,0.168780567,0.034536563,0.052688942,0.385180944,19.01041636,8.94223174,1.829795646,2.791534221,20.40742793
5102070001,0.201193592,0.180660097,0.11775881,0.230666298,0.269721203,42.85625488,38.48241438,25.0838088,49.13423717,57.4533241
5102070017,0.203935034,0.154099765,0.048882613,0.140914242,0.452168346,27.29651989,20.62611418,6.542893515,18.8612439,60.52232422
5102070018,0.208024591,0.195865037,0.119988908,0.125127408,0.350994056,28.34350126,26.68675325,16.34857573,17.0487001,47.82319453
5102070015,0.291534351,0.15281594,0.064669625,0.104440385,0.386539699,84.56971963,44.32960023,18.75968322,30.29658115,112.1293387
5102070016,0.174927364,0.237487526,0.092252801,0.125065649,0.37026666,35.08344958,47.63052202,18.50223093,25.08317911,74.26071834
5102070013,0.171148493,0.121279366,0.11856879,0.158717169,0.430286183,59.94252432,42.47651392,41.52717019,55.58861553,150.7021162
5102070014,0.193016726,0.068532134,0.128635201,0.313335586,0.296480352,55.65615967,19.76116516,37.09181811,90.34996976,85.48978166
5102080010,0.311511597,0.215497504,0.455687141,0.015701779,0.001601979,34.30705646,23.73293683,50.18524077,1.729251288,0.176427357
5102080011,0.35089356,0.023847509,0.611039669,0.014219262,0,12.11621512,0.823444993,21.09895685,0.490985466,0
5102080014,0.34136684,0.293884266,0.348525559,0.016223335,0,2.881457748,2.480660088,2.941884087,0.136940233,0
5102080012,0.320740697,0.104154506,0.572986045,0.002118752,0,1.493731157,0.485061085,2.668470559,0.009867303,0
5102080013,0.220197628,0.055508286,0.717627263,0.006642767,2.40552E-05,29.63867584,7.471434205,96.59287434,0.894118735,0.00323784
5102080007,0.031764233,0.328153234,0.619994411,0.020088121,0,0.234089747,2.418358617,4.569111844,0.148041452,0
5102080008,0.237819753,0.159770329,0.565515067,0.033053153,0.003841698,3.035372088,2.039201506,7.217855667,0.421868317,0.049032864
5102080005,0.315785378,0.13563025,0.493616733,0.052484837,0.002482803,32.46030844,13.94174666,50.74000421,5.395037628,0.255213102
5102080006,0.406149028,0.106328037,0.45998151,0.026247219,0.001294206,15.34151809,4.016342251,17.3749392,0.991439486,0.048886221
5102080003,0.259875645,0.097394532,0.623699368,0.010001743,0.009028712,105.3502946,39.48250939,252.8398229,4.054580009,3.660125431
5102080004,0.311500913,0.027186582,0.636374079,0.024012157,0.000926269,23.07592338,2.013976368,47.14246046,1.778815605,0.068617834
5102080001,0.194882243,0.145063957,0.586089731,0.045102153,0.028861915,7.430757966,5.531212803,22.34729483,1.719721515,1.100489705
5102080002,0.443455021,0.125492892,0.427475004,0.002675772,0.000901311,4.855319364,1.37400196,4.680356663,0.029296608,0.009868317
5102080009,0.576259522,0.032226156,0.388930986,0.000208033,0.002375303,28.62173909,1.600613262,19.317479,0.010332613,0.117976877
